district_code,lat,lon
NN99,52.2364,-0.901825
NPT,51.5894,-2.98984
NP1,51.6169,-3.11649
NP2,51.7121,-3.22531
NP3,51.7652,-3.17591
NP4,51.6933,-3.03961
NP5,51.7703,-2.79309
NP6,51.6208,-2.78176
NP7,51.8283,-3.01242
NP8,51.8576,-3.1412
NP9,51.5892,-2.98904
NP10,51.5801,-3.04314
NP11,51.6442,-3.13168
NP12,51.6687,-3.19774
NP13,51.7353,-3.141
NP15,51.7231,-2.88928
NP16,51.6489,-2.68659
NP18,51.6048,-2.94274
NP19,51.5867,-2.96197
NP20,51.5901,-3.00441
NP22,51.7713,-3.2576
NP23,51.7846,-3.19798
NP24,51.7214,-3.23862
NP25,51.8042,-2.72296
NP26,51.5906,-2.77555
NP44,51.6514,-3.02755
NR1,52.6289,1.30869
NR2,52.6308,1.2852
NR3,52.6433,1.29501
NR4,52.6138,1.26005
NR5,52.6414,1.23726
NR6,52.661,1.28338
NR7,52.6452,1.33325
NR8,52.6765,1.20781
NR9,52.6315,1.11139
NR10,52.735,1.24487
NR11,52.8402,1.27499
NR12,52.7577,1.46635
NR13,52.6344,1.46667
NR14,52.5657,1.37514
NR15,52.5054,1.26635
NR16,52.4783,1.05485
NR17,52.5156,0.996124
NR18,52.5709,1.10927
NR19,52.6761,0.931439
NR20,52.7216,0.978916
NR21,52.8404,0.850414
NR22,52.8928,0.862702
NR23,52.9492,0.857807
NR24,52.8578,1.04556
NR25,52.9201,1.08299
NR26,52.9375,1.21145
NR27,52.925,1.29985
NR28,52.8222,1.39675
NR29,52.6893,1.64192
NR30,52.6177,1.72709
NR31,52.5769,1.70956
NR32,52.4879,1.73297
NR33,52.4557,1.71836
NR34,52.4397,1.58256
NR35,52.4614,1.43304
NR99,52.6266,1.30916
NW1,51.5323,-0.142796
NW1W,51.5308,-0.135426
NW2,51.5594,-0.218368
NW3,51.5526,-0.173181
NW4,51.5874,-0.223765
NW5,51.5516,-0.144712
NW6,51.5402,-0.195596
NW7,51.615,-0.236113
NW8,51.5317,-0.174578
NW9,51.5866,-0.253746
NW10,51.5392,-0.24894
NW11,51.5787,-0.198405
NW26,51.5329,-0.209773
OL1,53.5469,-2.10611
OL2,53.5712,-2.10946
OL3,53.5525,-2.01147
OL4,53.5423,-2.07581
OL5,53.5167,-2.04075
OL6,53.4926,-2.08842
OL7,53.4894,-2.10618
OL8,53.5271,-2.11722
OL9,53.5389,-2.14181
OL10,53.5905,-2.22274
OL11,53.6063,-2.17401
OL12,53.6344,-2.16536
OL13,53.7008,-2.20424
OL14,53.7142,-2.10088
OL15,53.6436,-2.10268
OL16,53.6133,-2.13849
OL95,53.5563,-2.1054
OX1,51.7469,-1.26229
OX2,51.7632,-1.27757
OX3,51.7603,-1.2155
OX4,51.7286,-1.21429
OX5,51.8603,-1.2934
OX6,51.909,-1.16887
OX7,51.8985,-1.49493
OX8,51.7823,-1.49883
OX9,51.7029,-1.0406
OX10,51.6057,-1.12941
OX11,51.6002,-1.25016
OX12,51.5956,-1.42524
OX13,51.6765,-1.34919
OX14,51.668,-1.27833
OX15,52.033,-1.40241
OX16,52.0635,-1.33901
OX17,52.0725,-1.29234
OX18,51.7624,-1.59241
OX20,51.8545,-1.3569
OX25,51.9005,-1.20834
OX26,51.9012,-1.15136
OX27,51.9336,-1.14995
OX28,51.7844,-1.48578
OX29,51.7931,-1.43988
OX33,51.7567,-1.14351
OX39,51.7037,-0.917087
OX44,51.7007,-1.13501
OX49,51.6492,-1.00219
PA1,55.8449,-4.42025
PA2,55.8297,-4.43456
PA3,55.8514,-4.44392
PA4,55.8753,-4.39574
PA5,55.8316,-4.50997
PA6,55.8629,-4.53436
PA7,55.9067,-4.50187
PA8,55.9013,-4.45319
PA9,55.8112,-4.55028
PA10,55.8329,-4.54943
PA11,55.8572,-4.58393
PA12,55.7967,-4.61896
PA13,55.8896,-4.62542
PA14,55.9283,-4.66685
PA15,55.9429,-4.74699
PA16,55.9427,-4.798
PA17,55.8693,-4.87489
PA18,55.8914,-4.88011
PA19,55.9524,-4.82131
PA20,55.8343,-5.05696
PA21,55.9031,-5.25036
PA22,55.9703,-5.12217
PA23,55.954,-4.93321
PA24,56.1549,-4.9042
PA25,56.214,-5.04377
PA26,56.2597,-4.93553
PA27,56.1484,-5.07755
PA28,55.4339,-5.60568
PA29,55.8059,-5.47473
PA30,56.0135,-5.44951
PA31,56.0515,-5.45677
PA32,56.1976,-5.12694
PA33,56.3747,-5.04489
PA34,56.4015,-5.49809
PA35,56.4065,-5.2265
PA36,56.52,-4.773
PA37,56.463,-5.39777
PA38,56.5951,-5.33246
PA39,56.6733,-5.10653
PA40,56.7139,-4.96469
PA41,55.675,-5.74237
PA42,55.6387,-6.18769
PA43,55.7558,-6.28463
PA44,55.7977,-6.28843
PA45,55.8195,-6.1669
PA46,55.8612,-6.11894
PA47,55.682,-6.50402
PA48,55.7387,-6.3845
PA49,55.7799,-6.38999
PA60,55.8763,-5.91835
PA61,56.0717,-6.20286
PA62,56.3593,-5.85149
PA63,56.3818,-5.71584
PA64,56.4465,-5.69109
PA65,56.4691,-5.7253
PA66,56.3274,-6.33963
PA67,56.3138,-6.23196
PA68,56.4364,-6.14257
PA69,56.3794,-6.07782
PA70,56.3644,-6.02768
PA71,56.4807,-5.9815
PA72,56.5187,-5.96747
PA73,56.4959,-6.18365
PA74,56.533,-6.22975
PA75,56.6141,-6.10786
PA76,56.3335,-6.39495
PA77,56.4952,-6.87843
PA78,56.6264,-6.54584
PA80,56.7986,-6.77088
PA81,57.2314,-7.34773
PA82,57.597,-7.30592
PA83,57.7652,-7.00997
PA84,57.8698,-6.69096
PA85,57.8782,-6.85546
PA86,58.2476,-6.46737
PA87,58.2098,-6.37269
PA88,57.4503,-7.34403
PA98,55.8606,-4.42976
PE1,52.5912,-0.248709
PE2,52.5682,-0.273908
PE3,52.5863,-0.277373
PE4,52.6121,-0.265308
PE5,52.578,-0.345824
PE6,52.6549,-0.255938
PE7,52.5395,-0.205331
PE8,52.5271,-0.441331
PE9,52.6538,-0.47862
PE10,52.7735,-0.377886
PE11,52.8063,-0.164102
PE12,52.7861,0.0185956
PE13,52.6689,0.139568
PE14,52.6393,0.201488
PE15,52.5389,0.0860502
PE16,52.4548,0.0491559
PE17,52.381,-0.117076
PE18,52.3231,-0.212606
PE19,52.2366,-0.263483
PE20,52.9328,-0.101815
PE21,52.9747,-0.023582
PE22,53.0474,0.0419648
PE23,53.1727,0.0907262
PE24,53.1647,0.268248
PE25,53.1522,0.334561
PE26,52.4531,-0.115078
PE27,52.3308,-0.0751874
PE28,52.3584,-0.190837
PE29,52.3345,-0.180903
PE30,52.7587,0.413303
PE31,52.8758,0.564307
PE32,52.7293,0.622289
PE33,52.6512,0.462276
PE34,52.7271,0.342207
PE35,52.8273,0.509795
PE36,52.9382,0.505566
PE37,52.6439,0.692658
PE38,52.5917,0.376228
PE99,52.614,-0.287219
PH1,56.4182,-3.47316
PH2,56.3862,-3.40874
PH3,56.3014,-3.70511
PH4,56.2637,-3.7795
PH5,56.3295,-3.82981
PH6,56.3718,-3.98867
PH7,56.3732,-3.83002
PH8,56.5625,-3.59732
PH9,56.6542,-3.69905
PH10,56.6054,-3.35687
PH11,56.6399,-3.23617
PH12,56.5757,-3.15682
PH13,56.5388,-3.27715
PH14,56.4507,-3.18775
PH15,56.6111,-3.93137
PH16,56.706,-3.79777
PH17,56.686,-4.36926
PH18,56.7753,-3.89309
PH19,56.9345,-4.25469
PH20,57.0557,-4.14796
PH21,57.0896,-4.02166
PH22,57.1986,-3.81238
PH23,57.2872,-3.80022
PH24,57.2586,-3.74109
PH25,57.2653,-3.64585
PH26,57.3298,-3.60576
PH30,56.7922,-4.60124
PH31,56.8923,-4.82159
PH32,57.1441,-4.68372
PH33,56.8157,-5.08679
PH34,56.9151,-4.92881
PH35,57.0754,-4.88694
PH36,56.7195,-5.85478
PH37,56.8419,-5.49462
PH38,56.8522,-5.74011
PH39,56.912,-5.84183
PH40,56.9622,-5.80002
PH41,57.0032,-5.82836
PH42,56.8681,-6.19163
PH43,57.0136,-6.28196
PH44,57.0568,-6.50327
PH49,56.6785,-5.11514
PH50,56.7145,-4.96562
PL1,50.3701,-4.1479
PL2,50.3867,-4.15634
PL3,50.386,-4.12576
PL4,50.3747,-4.12748
PL5,50.411,-4.16698
PL6,50.4183,-4.1191
PL7,50.3909,-4.04582
PL8,50.3379,-4.01863
PL9,50.3558,-4.08858
PL10,50.3477,-4.21241
PL11,50.3732,-4.2533
PL12,50.4184,-4.2469
PL13,50.3589,-4.4717
PL14,50.4626,-4.46589
PL15,50.6323,-4.39366
PL16,50.645,-4.27508
PL17,50.5147,-4.30633
PL18,50.5156,-4.22383
PL19,50.5546,-4.15323
PL20,50.5037,-4.10048
PL21,50.3855,-3.91909
PL22,50.4039,-4.65343
PL23,50.3371,-4.63643
PL24,50.3547,-4.71294
PL25,50.341,-4.77664
PL26,50.346,-4.82442
PL27,50.5223,-4.87064
PL28,50.5324,-4.96724
PL29,50.5828,-4.82704
PL30,50.4994,-4.72706
PL31,50.4691,-4.7224
PL32,50.632,-4.66375
PL33,50.6224,-4.73144
PL34,50.66,-4.74383
PL35,50.6844,-4.68479
PL95,50.3666,-4.10448
PO1,50.7993,-1.08991
PO2,50.816,-1.07879
PO3,50.8151,-1.06157
PO4,50.7909,-1.06435
PO5,50.7897,-1.08661
PO6,50.8461,-1.06961
PO7,50.8845,-1.04214
PO8,50.9109,-1.01482
PO9,50.8619,-0.983043
PO10,50.8515,-0.930736
PO11,50.7915,-0.977458
PO12,50.7987,-1.14273
PO13,50.8115,-1.17918
PO14,50.8398,-1.21196
PO15,50.8641,-1.2222
PO16,50.8505,-1.16212
PO17,50.8879,-1.17415
PO18,50.8619,-0.81266
PO19,50.8369,-0.777582
PO20,50.7958,-0.771336
PO21,50.7849,-0.693452
PO22,50.799,-0.649598
PO30,50.6935,-1.31007
PO31,50.7524,-1.30619
PO32,50.7498,-1.28153
PO33,50.7212,-1.16854
PO34,50.7161,-1.11404
PO35,50.6878,-1.0887
PO36,50.658,-1.16256
PO37,50.6328,-1.17809
PO38,50.6038,-1.23852
PO39,50.6805,-1.53945
PO40,50.6827,-1.52234
PO41,50.6999,-1.47809
PR0,53.7588,-2.68391
PR1,53.7579,-2.70182
PR2,53.7757,-2.70527
PR3,53.8666,-2.7173
PR4,53.7536,-2.83125
PR5,53.7134,-2.68096
PR6,53.6645,-2.61469
PR7,53.6488,-2.65278
PR8,53.6276,-3.00502
PR9,53.657,-2.97181
PR11,53.7787,-2.68495
PR25,53.6953,-2.69573
PR26,53.6893,-2.73753
RG1,51.4512,-0.970771
RG2,51.4238,-0.955357
RG3,51.4533,-1.02712
RG4,51.478,-0.965362
RG5,51.4529,-0.907026
RG6,51.4425,-0.93361
RG7,51.3975,-1.08189
RG8,51.5053,-1.10679
RG9,51.5426,-0.920277
RG10,51.4799,-0.867382
RG11,51.3986,-0.839517
RG12,51.4119,-0.75272
RG13,51.4054,-1.28932
RG14,51.3984,-1.32121
RG15,51.3576,-1.34484
RG16,51.4711,-1.36218
RG17,51.4377,-1.49876
RG18,51.431,-1.24761
RG19,51.397,-1.22153
RG20,51.403,-1.33489
RG21,51.2668,-1.0905
RG22,51.2522,-1.12289
RG23,51.2581,-1.14705
RG24,51.2799,-1.07858
RG25,51.2357,-1.08548
RG26,51.3481,-1.12815
RG27,51.307,-0.949551
RG28,51.2349,-1.33056
RG29,51.249,-0.947407
RG30,51.4533,-1.00927
RG31,51.4563,-1.04036
RG40,51.4027,-0.836116
RG41,51.4159,-0.857183
RG42,51.4248,-0.760364
RG45,51.3786,-0.802462
RH1,51.238,-0.159065
RH2,51.2367,-0.203248
RH3,51.2327,-0.284377
RH4,51.2307,-0.333835
RH5,51.1962,-0.342292
RH6,51.1717,-0.165499
RH7,51.1745,-0.0184044
RH8,51.2529,-0.000176848
RH9,51.2369,-0.0766487
RH10,51.1195,-0.164334
RH11,51.112,-0.204698
RH12,51.0749,-0.328864
RH13,51.0384,-0.33312
RH14,51.0316,-0.479585
RH15,50.9568,-0.135944
RH16,51.0029,-0.0999324
RH17,51.0201,-0.118898
RH18,51.1008,0.0251327
RH19,51.1258,-0.0135279
RH20,50.9375,-0.471703
RH77,51.1388,-0.169779
RM1,51.5802,0.182044
RM2,51.5825,0.199366
RM3,51.6022,0.224267
RM4,51.6334,0.161308
RM5,51.5981,0.16531
RM6,51.575,0.133643
RM7,51.5733,0.169627
RM8,51.5572,0.130802
RM9,51.544,0.136833
RM10,51.5456,0.156585
RM11,51.5696,0.21802
RM12,51.5548,0.209152
RM13,51.5234,0.191591
RM14,51.5561,0.261371
RM15,51.5091,0.27712
RM16,51.4888,0.320343
RM17,51.4796,0.325909
RM18,51.4677,0.370411
RM19,51.4825,0.252315
RM20,51.4789,0.286515
RM50,51.5703,0.170637
S1,53.3806,-1.46948
S2,53.3717,-1.45102
S3,53.3868,-1.47305
S4,53.3977,-1.45149
S5,53.4223,-1.46228
S6,53.4024,-1.50929
S7,53.3547,-1.4899
S8,53.3429,-1.47944
S9,53.3968,-1.42096
S10,53.3771,-1.51684
S11,53.3607,-1.50808
S12,53.3498,-1.40917
S13,53.3648,-1.38441
S14,53.3471,-1.4449
S17,53.3226,-1.52601
S18,53.2995,-1.47299
S19,53.3345,-1.3516
S20,53.3342,-1.34957
S21,53.3131,-1.33991
S25,53.3676,-1.21973
S26,53.3552,-1.28748
S30,53.4457,-1.57621
S31,53.3426,-1.28395
S32,53.2948,-1.6448
S33,53.3432,-1.73368
S35,53.4581,-1.4956
S36,53.5054,-1.61622
S40,53.2346,-1.44334
S41,53.2468,-1.42899
S42,53.2014,-1.42172
S43,53.2683,-1.33994
S44,53.2259,-1.31198
S45,53.1677,-1.42038
S49,53.2352,-1.43481
S60,53.4166,-1.35273
S61,53.4431,-1.39317
S62,53.4662,-1.34517
S63,53.5172,-1.32964
S64,53.4913,-1.29978
S65,53.4362,-1.32162
S66,53.4213,-1.25156
S70,53.5438,-1.4767
S71,53.5733,-1.45733
S72,53.5777,-1.39441
S73,53.5242,-1.39555
S74,53.5017,-1.44067
S75,53.5617,-1.51892
S80,53.295,-1.14702
S81,53.3372,-1.12406
S95,53.4144,-1.41096
S96,53.403,-1.42703
S97,53.4977,-1.34314
S98,53.4041,-1.43113
S99,53.4042,-1.43103
SA1,51.6293,-3.9385
SA2,51.6216,-3.99108
SA3,51.5827,-4.04076
SA4,51.6761,-4.04273
SA5,51.6487,-3.96902
SA6,51.6749,-3.92148
SA7,51.6632,-3.89398
SA8,51.7216,-3.84713
SA9,51.7807,-3.77066
SA10,51.686,-3.80144
SA11,51.6738,-3.76659
SA12,51.6074,-3.79496
SA13,51.6043,-3.73741
SA14,51.7319,-4.10919
SA15,51.6967,-4.16734
SA16,51.6891,-4.25422
SA17,51.755,-4.28607
SA18,51.7974,-3.96307
SA19,51.9486,-3.95107
SA20,52.0096,-3.78838
SA31,51.8561,-4.30906
SA32,51.8874,-4.1725
SA33,51.8494,-4.4334
SA34,51.8507,-4.61823
SA35,51.9737,-4.56088
SA36,51.9578,-4.60836
SA37,52.018,-4.59561
SA38,52.0415,-4.47007
SA39,52.0206,-4.24862
SA40,52.0852,-4.16949
SA41,51.9981,-4.70414
SA42,52.0156,-4.85277
SA43,52.0867,-4.63217
SA44,52.0833,-4.36962
SA45,52.2057,-4.35803
SA46,52.2299,-4.24503
SA47,52.1907,-4.2967
SA48,52.1421,-4.11091
SA61,51.7992,-4.97446
SA62,51.8392,-5.06033
SA63,51.8704,-4.86189
SA64,52.002,-5.01082
SA65,51.9887,-4.97039
SA66,51.8775,-4.74495
SA67,51.7852,-4.73415
SA68,51.731,-4.76408
SA69,51.7096,-4.70675
SA70,51.6721,-4.73464
SA71,51.6695,-4.93291
SA72,51.6921,-4.93717
SA73,51.7178,-5.01543
SA80,51.6479,-3.92426
SA99,51.67,-3.94545
SE1,51.4982,-0.0903373
SE1P,51.4928,-0.0801511
SE2,51.4914,0.114451
SE3,51.4685,0.0175726
SE4,51.4618,-0.0354164
SE5,51.4741,-0.0929728
SE6,51.4386,-0.0176342
SE7,51.4853,0.0315349
SE8,51.4817,-0.0289056
SE9,51.4462,0.0545891
SE10,51.4843,0.00126335
SE11,51.4895,-0.108926
SE12,51.4461,0.0264933
SE13,51.4593,-0.0105075
SE14,51.4755,-0.0430929
SE15,51.4727,-0.0670934
SE16,51.4965,-0.0552636
SE17,51.4886,-0.0947464
SE18,51.4855,0.0713761
SE19,51.4182,-0.0852005
SE20,51.4131,-0.0580239
SE21,51.4383,-0.0884798
SE22,51.4546,-0.0726031
SE23,51.4401,-0.0501401
SE24,51.4571,-0.100224
SE25,51.3981,-0.0775095
SE26,51.428,-0.0541685
SE27,51.4304,-0.101582
SE28,51.5012,0.10433
SE99,51.4782,-0.081697
SG1,51.9089,-0.197633
SG2,51.8965,-0.169463
SG3,51.8613,-0.182526
SG4,51.9253,-0.261219
SG5,51.9646,-0.27699
SG6,51.9795,-0.220818
SG7,52.0018,-0.178611
SG8,52.0646,-0.0150149
SG9,51.9401,-0.010423
SG10,51.843,0.0660203
SG11,51.8769,0.0257041
SG12,51.8127,-0.0181862
SG13,51.7899,-0.0720664
SG14,51.8056,-0.0909633
SG15,52.0116,-0.262461
SG16,52.0134,-0.29921
SG17,52.0349,-0.33474
SG18,52.0827,-0.263957
SG19,52.1382,-0.247002
SK1,53.4082,-2.15385
SK2,53.3964,-2.13792
SK3,53.4,-2.17071
SK4,53.4173,-2.17862
SK5,53.4323,-2.15381
SK6,53.4057,-2.08174
SK7,53.3688,-2.14476
SK8,53.3813,-2.20886
SK9,53.3268,-2.23097
SK10,53.2736,-2.12994
SK11,53.2477,-2.14262
SK12,53.3501,-2.01805
SK13,53.4476,-1.96352
SK14,53.453,-2.04703
SK15,53.4865,-2.05033
SK16,53.4728,-2.0824
SK17,53.247,-1.88454
SK22,53.3737,-1.99324
SK23,53.3281,-1.94634
SL0,51.5227,-0.516483
SL1,51.516,-0.614299
SL2,51.5327,-0.60282
SL3,51.5006,-0.55792
SL4,51.4768,-0.623789
SL5,51.4048,-0.6619
SL6,51.5229,-0.726483
SL7,51.5743,-0.777771
SL8,51.5778,-0.708888
SL9,51.5955,-0.555519
SL60,51.5186,-0.714786
SL95,51.4991,-0.538793
SM1,51.3648,-0.19306
SM2,51.3532,-0.197808
SM3,51.3699,-0.214296
SM4,51.393,-0.20021
SM5,51.3667,-0.165524
SM6,51.3611,-0.146531
SM7,51.3228,-0.20207
SN1,51.5565,-1.77586
SN2,51.5794,-1.77784
SN3,51.5599,-1.74314
SN4,51.5317,-1.84518
SN5,51.5676,-1.83887
SN6,51.6149,-1.74496
SN7,51.6502,-1.56701
SN8,51.4098,-1.6942
SN9,51.3289,-1.78294
SN10,51.3394,-1.98814
SN11,51.4395,-1.99981
SN12,51.3726,-2.13721
SN13,51.4264,-2.20772
SN14,51.4659,-2.19842
SN15,51.4709,-2.09196
SN16,51.5891,-2.08138
SN17,51.5462,-1.84258
SN25,51.5949,-1.80368
SN26,51.6115,-1.78529
SN38,51.5599,-1.78933
SN99,51.5547,-1.74333
SO1,50.9232,-1.42823
SO2,50.9166,-1.36891
SO3,50.9025,-1.28165
SO4,50.8408,-1.49221
SO5,50.9808,-1.39827
SO9,50.9129,-1.407
SO14,50.9078,-1.39656
SO15,50.9167,-1.42595
SO16,50.9345,-1.43295
SO17,50.926,-1.3974
SO18,50.9237,-1.36682
SO19,50.9028,-1.35735
SO20,51.1149,-1.50232
SO21,51.0731,-1.3145
SO22,51.0662,-1.3318
SO23,51.0672,-1.30565
SO24,51.0855,-1.15022
SO25,51.0676,-1.29735
SO30,50.9209,-1.3062
SO31,50.8704,-1.29463
SO32,50.9466,-1.21517
SO40,50.9169,-1.50431
SO41,50.756,-1.56121
SO42,50.8062,-1.53868
SO43,50.8891,-1.58222
SO45,50.8498,-1.39512
SO50,50.9708,-1.34566
SO51,50.9941,-1.50065
SO52,50.9776,-1.43631
SO53,50.9842,-1.38116
SO97,50.9485,-1.36196
SP1,51.0737,-1.79113
SP2,51.0726,-1.81911
SP3,51.0997,-2.00515
SP4,51.1619,-1.76703
SP5,51.0244,-1.77313
SP6,50.9354,-1.80116
SP7,51.0054,-2.18611
SP8,51.0368,-2.28863
SP9,51.2329,-1.66364
SP10,51.2106,-1.48328
SP11,51.2261,-1.51469
SR1,54.9069,-1.3816
SR2,54.8884,-1.37859
SR3,54.8776,-1.41651
SR4,54.9015,-1.42482
SR5,54.9216,-1.42214
SR6,54.9339,-1.38073
SR7,54.8308,-1.36064
SR8,54.7666,-1.33659
SR9,54.9118,-1.40853
SR43,54.9102,-1.42554
SR88,54.7567,-1.33492
SS0,51.5458,0.691392
SS1,51.5394,0.724219
SS2,51.55,0.715683
SS3,51.5423,0.78962
SS4,51.5919,0.712303
SS5,51.6069,0.649111
SS6,51.5878,0.606218
SS7,51.5631,0.577731
SS8,51.522,0.589387
SS9,51.5536,0.652172
SS11,51.6164,0.53526
SS12,51.6058,0.520817
SS13,51.5749,0.507567
SS14,51.5749,0.470091
SS15,51.5769,0.429113
SS16,51.563,0.451782
SS17,51.5218,0.439532
SS22,51.5555,0.709384
SS99,51.5481,0.710759
ST1,53.0252,-2.17463
ST2,53.0271,-2.13719
ST3,52.9811,-2.12288
ST4,52.9978,-2.18351
ST5,53.0151,-2.2393
ST6,53.0564,-2.19202
ST7,53.0881,-2.26746
ST8,53.1155,-2.16863
ST9,53.0497,-2.10387
ST10,52.9886,-1.9662
ST11,52.9669,-2.0677
ST12,52.9539,-2.1723
ST13,53.1015,-2.01991
ST14,52.9034,-1.86937
ST15,52.8984,-2.15134
ST16,52.8106,-2.12104
ST17,52.7896,-2.10097
ST18,52.8147,-2.08311
ST19,52.7162,-2.1452
ST20,52.7986,-2.25487
ST21,52.8689,-2.26301
ST55,53.016,-2.25039
SW1A,51.502,-0.133797
SW1E,51.4968,-0.140169
SW1H,51.4977,-0.134414
SW1P,51.4888,-0.133566
SW1V,51.4907,-0.139432
SW1W,51.4932,-0.147678
SW1X,51.4975,-0.153413
SW1Y,51.5053,-0.135184
SW2,51.4508,-0.120686
SW3,51.4881,-0.164826
SW4,51.4616,-0.137249
SW5,51.4897,-0.189616
SW6,51.4774,-0.200464
SW7,51.4965,-0.176519
SW8,51.4766,-0.13271
SW9,51.4691,-0.113683
SW10,51.4839,-0.18304
SW11,51.4672,-0.163904
SW12,51.4462,-0.149941
SW13,51.4744,-0.24919
SW14,51.4665,-0.26667
SW15,51.458,-0.225729
SW16,51.4237,-0.129584
SW17,51.4303,-0.165305
SW18,51.4504,-0.191552
SW19,51.4221,-0.205429
SW20,51.4125,-0.224014
SW95,51.4805,-0.136332
SW99,51.4724,-0.115672
SY1,52.7197,-2.74336
SY2,52.7056,-2.73049
SY3,52.7004,-2.77122
SY4,52.7939,-2.7534
SY5,52.6555,-2.82713
SY6,52.5352,-2.7944
SY7,52.4264,-2.88245
SY8,52.3653,-2.69686
SY9,52.4962,-2.98245
SY10,52.8391,-3.1083
SY11,52.8673,-3.03109
SY12,52.902,-2.89675
SY13,52.9532,-2.68899
SY14,53.0279,-2.76304
SY15,52.5603,-3.13469
SY16,52.5199,-3.31245
SY17,52.517,-3.46162
SY18,52.4422,-3.5493
SY19,52.5715,-3.59475
SY20,52.6133,-3.82089
SY21,52.6582,-3.2004
SY22,52.7581,-3.18147
SY23,52.3848,-4.05531
SY24,52.4691,-4.02535
SY25,52.2372,-3.93593
SY99,52.7129,-2.74956
TA1,51.0164,-3.10569
TA2,51.0329,-3.10146
TA3,50.9944,-3.04172
TA4,51.0715,-3.26446
TA5,51.1425,-3.08997
TA6,51.1258,-3.00115
TA7,51.1312,-2.91487
TA8,51.2439,-2.99485
TA9,51.2257,-2.9595
TA10,51.0339,-2.82655
TA11,51.0602,-2.70968
TA12,50.9742,-2.77219
TA13,50.9472,-2.81053
TA14,50.948,-2.75112
TA15,50.9514,-2.72213
TA16,50.9077,-2.79313
TA17,50.9082,-2.83608
TA18,50.8828,-2.78808
TA19,50.934,-2.91549
TA20,50.8732,-2.96125
TA21,50.9779,-3.24181
TA22,51.0447,-3.54675
TA23,51.165,-3.34922
TA24,51.1843,-3.50704
TD1,55.6226,-2.81075
TD2,55.7307,-2.75486
TD3,55.7016,-2.57323
TD4,55.6406,-2.67384
TD5,55.5894,-2.41908
TD6,55.5829,-2.69579
TD7,55.5379,-2.86951
TD8,55.476,-2.54332
TD9,55.3997,-2.77755
TD10,55.7162,-2.44214
TD11,55.7867,-2.31516
TD12,55.6529,-2.24188
TD13,55.936,-2.38331
TD14,55.8671,-2.12259
TD15,55.7509,-2.01297
TF1,52.7032,-2.50089
TF2,52.6957,-2.44083
TF3,52.6663,-2.44755
TF4,52.661,-2.46962
TF5,52.7151,-2.53681
TF6,52.7337,-2.55458
TF7,52.6395,-2.44716
TF8,52.6303,-2.47853
TF9,52.898,-2.47246
TF10,52.7686,-2.38617
TF11,52.6639,-2.36426
TF12,52.613,-2.48081
TF13,52.5822,-2.57705
TN1,51.1369,0.268056
TN2,51.1267,0.267859
TN3,51.1245,0.250289
TN4,51.147,0.258295
TN5,51.0679,0.357967
TN6,51.0539,0.171568
TN7,51.0914,0.110283
TN8,51.1954,0.075902
TN9,51.1912,0.278772
TN10,51.2102,0.284265
TN11,51.2058,0.26723
TN12,51.1729,0.43817
TN13,51.2749,0.186209
TN14,51.2951,0.163065
TN15,51.299,0.267968
TN16,51.2972,0.04838
TN17,51.0954,0.5375
TN18,51.0454,0.524411
TN19,51.0043,0.413005
TN20,51.0307,0.2539
TN21,50.9605,0.260905
TN22,50.9799,0.0973362
TN23,51.1407,0.860664
TN24,51.1498,0.885449
TN25,51.1416,0.933131
TN26,51.1012,0.804752
TN27,51.1662,0.70806
TN28,50.9836,0.949198
TN29,50.9929,0.932827
TN30,51.0643,0.695105
TN31,50.9603,0.696035
TN32,50.9789,0.488117
TN33,50.9118,0.476672
TN34,50.863,0.579852
TN35,50.8802,0.609533
TN36,50.9217,0.701225
TN37,50.8706,0.556251
TN38,50.8651,0.544771
TN39,50.8461,0.45366
TN40,50.8439,0.480294
TQ1,50.4737,-3.52778
TQ2,50.4758,-3.54476
TQ3,50.4434,-3.57467
TQ4,50.4254,-3.57195
TQ5,50.3922,-3.5223
TQ6,50.3478,-3.59081
TQ7,50.2827,-3.78438
TQ8,50.2403,-3.77218
TQ9,50.4201,-3.69039
TQ10,50.4243,-3.81764
TQ11,50.4806,-3.78035
TQ12,50.5299,-3.61081
TQ13,50.5911,-3.71191
TQ14,50.5499,-3.50655
TR1,50.2615,-5.05315
TR2,50.2544,-4.95615
TR3,50.2204,-5.10803
TR4,50.2841,-5.13188
TR5,50.3072,-5.18767
TR6,50.3426,-5.15303
TR7,50.4138,-5.07636
TR8,50.4015,-5.04049
TR9,50.4141,-4.94156
TR10,50.1663,-5.11824
TR11,50.1505,-5.08797
TR12,50.0443,-5.18461
TR13,50.1093,-5.28573
TR14,50.2114,-5.29621
TR15,50.2331,-5.23721
TR16,50.2333,-5.22233
TR17,50.1254,-5.47042
TR18,50.1179,-5.54166
TR19,50.1018,-5.62659
TR20,50.1311,-5.49146
TR21,49.9481,-6.18765
TR22,49.8936,-6.34198
TR23,49.9539,-6.35263
TR24,49.9555,-6.33554
TR25,49.9634,-6.29114
TR26,50.2028,-5.47996
TR27,50.1826,-5.40746
TR93,50.1294,-5.50275
TS1,54.5731,-1.23964
TS2,54.5834,-1.2375
TS3,54.5619,-1.1985
TS4,54.5571,-1.22362
TS5,54.552,-1.25215
TS6,54.5674,-1.15612
TS7,54.533,-1.1865
TS8,54.5217,-1.23111
TS9,54.4691,-1.16844
